@relation 'R_data_frame-weka.filters.unsupervised.attribute.Remove-V-R2-3,5-6,8,11-12-fr.unice.i3s.rockflows.experiments.weka.CfsSubsetFilter'

@attribute V2 numeric
@attribute V3 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V8 numeric
@attribute V11 numeric
@attribute Class {0,1,2,3,4,5,6,7,8,9,10}

@data
0.37,0.3,0.033,39,0.98894,13.5,7
0.35,0.53,0.053,37,0.9963,9.4,5
0.31,0.32,0.036,34,0.99068,11.4,7
0.16,0.37,0.036,45,0.98964,12.4,7
0.25,0.51,0.047,61,0.99604,9.2,5
0.26,0.44,0.046,52,0.99584,9.4,5
0.15,0.31,0.038,8,0.9923,10.5,6
0.15,0.32,0.031,16,0.99437,11.5,8
0.22,0.32,0.028,15,0.993,10.9,8
0.2,0.26,0.04,36,0.99238,10.8,6
0.17,0.71,0.038,52,0.99801,8.9,5
0.18,0.72,0.039,53,0.99802,8.9,5
0.27,0.48,0.042,60,0.99566,9.4,6
0.32,0.31,0.049,25,0.99067,12.2,7
0.26,0.31,0.025,22,0.99066,12.1,7
0.3,0.32,0.03,23,0.9929,10.9,5
0.16,0.34,0.026,27,0.9934,10.1,6
0.32,0.31,0.049,25,0.99067,12.2,7
0.19,0.39,0.032,14,0.98912,13,7
0.36,0.24,0.038,15,0.99066,11,5
0.17,0.41,0.052,24,0.99228,10.8,5
0.19,0.39,0.032,14,0.98912,13,7
0.11,0.47,0.052,69,0.9958,9.3,4
0.21,0.34,0.042,63,0.99052,11.4,6
0.325,0.82,0.152,49,0.99312,9.2,5
0.4,0.46,0.056,42,0.9968,9.9,5
0.2,0.24,0.044,25,0.99502,10.5,5
0.27,0.34,0.04,18,0.99084,12.4,6
0.26,0.4,0.047,52,0.99573,9.5,6
0.25,0.22,0.048,41,0.99256,10.5,6
0.22,0.45,0.053,52,0.9959,9.1,6
0.14,0.31,0.034,53,0.99084,11.5,7
0.14,0.31,0.034,53,0.99084,11.5,7
0.26,0.32,0.044,31,0.99644,11.2,5
0.22,0.34,0.05,59,0.99526,10.8,5
0.45,0.43,0.064,31,0.9954,9.4,5
0.17,0.3,0.031,13,0.99095,11,6
0.44,0.28,0.048,22,0.99188,11.3,7
0.15,0.27,0.041,51,0.9909,11.2,6
0.25,0.22,0.048,41,0.99256,10.5,6
0.22,0.45,0.053,52,0.9959,9.1,6
0.26,0.3,0.05,35,0.99581,10.4,6
0.15,0.29,0.033,14,0.99132,11.2,7
0.22,0.29,0.034,34,0.98936,11.1,7
0.37,0.33,0.036,23,0.99136,11.2,6
0.375,0.38,0.036,17,0.99142,10.5,6
0.2,0.4,0.047,23,0.99232,10,6
0.22,0.38,0.046,24,0.99232,10,6
0.22,0.31,0.049,24,0.993,10.9,5
0.22,0.29,0.028,16,0.99311,10.9,7
0.15,0.29,0.033,14,0.99132,11.2,7
0.2,0.34,0.035,40,0.98993,11.7,5
0.31,0.07,0.033,55,0.99208,10,5
0.43,0.37,0.169,22,0.99776,9.5,5
0.24,0.29,0.053,55,0.99839,9,5
0.23,0.34,0.052,19,0.99574,10,5
0.2,0.39,0.041,37,0.99093,11.9,5
0.16,0.39,0.028,40,0.99156,10.6,6
0.21,0.28,0.047,29,0.99278,11,6
0.33,0.26,0.027,46,0.9924,11.2,7
0.18,0.58,0.034,29,0.98984,12,7
0.29,0.31,0.027,39,0.99035,12.6,8
0.33,0.26,0.027,46,0.9924,11.2,7
0.21,0.36,0.034,48,0.99165,10.5,6
0.21,0.33,0.037,66,0.9923,10.2,6
0.21,0.28,0.047,29,0.99278,11,6
0.11,0.32,0.028,12,0.99008,12.2,6
0.15,0.32,0.036,19,0.98964,12.3,6
0.16,0.39,0.028,40,0.99156,10.6,6
0.19,0.46,0.032,33,0.9909,10.4,6
0.18,0.58,0.034,29,0.98984,12,7
0.48,0.32,0.021,22,0.9889,12.7,7
0.23,0.23,0.018,18,0.99178,10.6,5
0.17,0.29,0.028,25,0.99076,12.3,6
0.48,0.32,0.021,22,0.9889,12.7,7
0.15,0.38,0.037,20,0.99046,11.4,6
0.17,0.36,0.029,93,0.98999,12,7
0.21,0.32,0.045,38,0.98946,12.4,8
0.23,0.36,0.03,74,0.98976,12.1,7
0.15,0.38,0.037,20,0.99046,11.4,6
0.22,0.31,0.04,57,0.99672,10.7,5
0.15,0.55,0.045,75,0.99482,9.3,5
0.32,0.33,0.027,35,0.98945,12.7,6
0.37,0.3,0.029,24,0.98883,11.7,6
0.25,0.35,0.039,22,0.99362,10.7,5
0.21,0.28,0.033,38,0.99075,11.8,7
0.24,0.3,0.039,37,0.99436,9.9,5
0.475,0.33,0.047,16,0.98988,13.4,7
0.28,0.32,0.032,30,0.99158,12.8,7
0.4,0.3,0.033,24,0.99265,12.8,6
0.41,0.31,0.042,18,0.99195,10.5,5
0.2,0.28,0.032,24,0.99168,11.5,5
0.22,0.34,0.04,5,0.9918,10.5,4
0.36,0.36,0.032,21,0.99313,13,6
0.285,0.29,0.035,64,0.9895,12.4,8
0.2,0.3,0.041,40,0.9932,10.2,6
0.42,0.46,0.054,67,0.99848,9,5
0.16,0.34,0.038,85,0.9909,12,7
0.125,0.36,0.044,22,0.99014,11.7,7
0.44,0.26,0.054,20,0.9952,10,5
0.31,0.39,0.055,42,0.99652,10.3,5
0.42,0.46,0.054,67,0.99848,9,5
0.18,0.28,0.032,25,0.99104,11.1,5
0.21,0.26,0.05,59,0.99772,9,5
0.16,0.37,0.031,37,0.9922,10.5,6
0.22,0.32,0.028,36,0.99076,11.9,7
0.36,0.14,0.036,38,0.99622,9.4,5
0.21,0.25,0.035,26,0.9902,11.4,6
0.25,0.32,0.034,40,0.99114,10.8,7
0.31,0.26,0.073,40,0.9938,9.8,5
0.26,0.46,0.047,59,0.99594,9.3,5
0.21,0.25,0.035,26,0.9902,11.4,6
0.2,0.31,0.031,22,0.99035,11.3,6
0.18,0.3,0.031,23,0.99032,11.3,6
0.37,0.2,0.031,49,0.99558,9.5,5
0.36,0.14,0.036,38,0.99622,9.4,5
0.22,0.32,0.028,36,0.99076,11.9,7
0.18,0.3,0.046,49,0.99413,9.3,5
0.14,0.38,0.041,22,0.99043,11.4,6
0.14,0.38,0.041,22,0.99043,11.4,6
0.44,0.26,0.053,57,0.98982,12.7,6
0.36,0.4,0.033,26,0.98934,13.5,7
0.28,0.28,0.019,15,0.9902,11.2,6
0.16,0.32,0.038,38,0.99449,10.7,5
0.28,0.4,0.032,13,0.99629,10.8,4
0.39,0.31,0.054,27,0.9948,10.5,6
0.44,0.47,0.014,44,0.98984,13,8
0.22,0.31,0.029,41,0.99326,10.8,6
0.22,0.29,0.046,39,0.99834,9.1,6
0.25,0.3,0.038,67,0.99555,10.1,5
0.155,0.33,0.028,13,0.98975,11.9,8
0.31,0.31,0.036,45,0.99216,12,7
0.31,0.31,0.036,45,0.99216,12,7
0.22,0.29,0.046,39,0.99834,9.1,6
0.21,0.4,0.041,81,0.9901,11.6,8
0.155,0.33,0.028,13,0.98975,11.9,8
0.25,0.32,0.038,69,0.99573,10.2,6
0.22,0.31,0.029,41,0.99326,10.8,6
0.21,0.29,0.028,11,0.99215,9.8,5
0.27,0.28,0.023,3,0.98993,11.4,4
0.17,0.27,0.03,11,0.99218,9.8,5
0.25,0.3,0.038,67,0.99555,10.1,5
0.12,0.29,0.039,41,0.99564,9.8,8
0.12,0.29,0.039,41,0.99564,9.8,8
0.29,0.34,0.036,49,0.99397,10.7,6
0.3,0.3,0.022,14,0.99576,10.6,5
0.26,0.46,0.037,49,0.99601,9.3,5
0.12,0.29,0.039,41,0.99564,9.8,8
0.29,0.34,0.036,49,0.99397,10.7,6
0.33,0.31,0.016,39,0.98713,14,8
0.29,0.28,0.026,27,0.99308,11,6
0.29,0.28,0.026,27,0.99308,11,6
0.26,0.48,0.049,55,0.99582,9.4,6
0.28,0.52,0.078,30,0.99494,9,6
0.28,0.25,0.042,8,0.9929,9,5
0.2,0.22,0.044,17,0.99471,10,5
0.27,0.25,0.041,9,0.9929,9,5
0.28,0.25,0.042,8,0.9929,9,5
0.29,0.3,0.036,25,0.99037,12.4,7
0.35,0.24,0.042,28,0.99304,11.3,5
0.12,0.38,0.034,36,0.99026,12,6
0.12,0.3,0.031,37,0.98986,11.7,6
0.2,0.22,0.044,17,0.99471,10,5
0.4,0.26,0.016,26,0.98951,13.2,7
0.11,0.34,0.04,41,0.99634,11,7
0.23,0.41,0.03,30,0.99368,11,6
0.38,0.38,0.112,14,0.99792,9.2,5
0.38,0.29,0.021,38,0.99026,13,7
0.19,0.24,0.044,38,0.99362,10.6,5
0.34,0.26,0.021,31,0.98919,13,8
0.23,0.3,0.051,33,0.99835,9,6
0.23,0.3,0.051,33,0.99835,9,6
0.31,0.31,0.021,52,0.99038,11.5,5
0.2,0.3,0.025,17,0.99104,11,6
0.31,0.31,0.021,52,0.99038,11.5,5
0.26,0.24,0.05,10,0.99286,9.9,5
0.22,0.22,0.039,31,0.99296,10.4,6
0.23,0.3,0.051,33,0.99835,9,6
0.19,0.4,0.056,50,0.9954,9.9,6
0.14,0.33,0.045,71,0.9914,11,6
0.32,0.39,0.026,34,0.99286,12.1,6
0.23,0.2,0.044,45,0.99604,9.7,6
0.23,0.2,0.044,45,0.99604,9.7,6
0.36,0.26,0.034,39,0.99119,12.2,7
0.38,0.42,0.016,31,0.99007,12.4,7
0.23,0.28,0.033,30,0.99507,10.5,7
0.2,0.31,0.05,29,0.99596,10.4,6
0.26,0.32,0.029,48,0.99011,12,6
0.3,0.3,0.037,4,0.99184,12.7,6
0.18,0.28,0.039,29,0.99469,10.9,7
0.18,0.28,0.039,29,0.99469,10.9,7
0.18,0.28,0.039,29,0.99406,10.9,7
0.19,0.31,0.034,17,0.99305,11.4,7
0.16,0.32,0.036,74,0.99096,11,6
0.27,0.32,0.032,58,0.98956,12.6,7
0.37,0.28,0.034,45,0.9921,11.6,7
0.2,0.27,0.038,29,0.99496,10.5,7
0.18,0.28,0.039,29,0.99406,10.9,7
0.18,0.28,0.039,29,0.99406,10.9,7
0.28,0.34,0.037,42,0.9888,12.5,6
0.35,0.36,0.034,32,0.98942,12.1,8
0.25,0.33,0.035,35,0.99082,11.3,6
0.32,0.3,0.025,18,0.98802,13.3,7
0.18,0.28,0.039,29,0.99406,10.9,7
0.18,0.28,0.039,29,0.99469,10.9,7
0.2,0.27,0.038,29,0.99496,10.5,7
0.37,0.28,0.034,45,0.9921,11.6,7
0.19,0.31,0.034,17,0.99305,11.4,7
0.18,0.36,0.034,26,0.99074,11,6
0.3,0.36,0.037,40,0.98968,12.1,6
0.16,0.32,0.036,74,0.99096,11,6
0.27,0.32,0.032,58,0.98956,12.6,7
0.3,0.33,0.03,54,0.9887,13,7
0.2,0.5,0.054,50,0.99941,8.8,6
0.25,0.31,0.061,30.5,0.99388,9.5,5
0.22,0.36,0.029,30,0.99206,11.8,6
0.25,0.37,0.026,29,0.99035,12.2,6
0.13,0.37,0.042,36,0.99581,10.7,6
0.45,0.34,0.04,12,0.9976,11,6
0.32,0.3,0.02,14,0.99362,11.4,6
0.13,0.37,0.042,36,0.99581,10.7,6
0.34,0.3,0.035,57,0.99016,12,6
0.22,0.31,0.037,33,0.99176,11.9,8
0.32,0.3,0.02,14,0.99362,11.4,6
0.32,0.35,0.029,3,0.99439,11.8,6
0.27,0.29,0.046,6,0.99458,10.6,4
0.74,0.21,0.05,24,0.99418,9.7,5
0.45,0.34,0.04,12,0.9976,11,6
0.13,0.37,0.042,36,0.99581,10.7,6
0.22,0.29,0.045,69,0.99178,11,7
0.22,0.3,0.024,17,0.99456,10.5,6
0.32,0.22,0.035,44,0.99578,10.4,5
0.18,0.37,0.05,21,0.99546,10.5,6
0.47,0.29,0.024,22,0.99518,12,8
0.47,0.29,0.024,22,0.99518,12,8
0.19,0.25,0.042,33,0.99646,9.2,6
0.14,0.46,0.036,15,0.99264,10.9,5
0.24,0.38,0.045,50,0.99578,9.5,6
0.25,0.47,0.042,36,0.99604,9.4,6
0.24,0.33,0.026,31,0.99014,11.3,7
0.29,0.34,0.054,26,0.99489,10.4,5
0.33,0.42,0.037,57,0.99884,9.4,6
0.23,0.45,0.027,43,0.99054,11.3,6
0.27,0.29,0.044,59,0.99782,8.8,6
0.2,0.37,0.045,58,0.99519,10.8,5
0.33,0.41,0.037,58,0.99882,9.4,6
0.33,0.42,0.037,57,0.99884,9.4,6
0.21,1,0.154,46,0.9931,9.2,6
0.27,0.3,0.044,15,0.99666,10.3,6
0.12,0.26,0.034,21,0.99324,9.9,6
0.24,0.37,0.027,38,0.99086,12.4,6
0.18,0.53,0.041,42,0.9908,11.9,5
0.17,0.43,0.023,33,0.99067,11.7,6
0.33,0.38,0.126,49,0.99711,9.4,5
0.255,0.24,0.039,138.5,0.99452,9.6,4
0.33,0.38,0.126,49,0.99711,9.4,5
0.2,0.66,0.043,78,0.9945,10.4,7
0.17,0.36,0.042,26,0.99427,9.5,5
0.15,0.31,0.036,7,0.99152,11.9,6
0.25,0.44,0.024,36,0.98935,12.5,6
0.28,0.41,0.016,6,0.98876,13.4,5
0.27,0.37,0.026,27,0.99174,12.7,5
0.25,0.38,0.045,54,0.99572,9.1,5
0.19,0.48,0.026,23,0.99184,10.5,6
0.25,0.54,0.046,58,0.99454,10.4,5
0.25,0.54,0.046,58,0.99454,10.4,5
0.28,0.43,0.03,30,0.99164,12.5,8
0.25,0.54,0.046,58,0.99454,10.4,5
0.21,0.8,0.038,77,0.99778,9,5
0.15,0.38,0.045,54,0.9975,9.8,6
0.21,0.8,0.038,77,0.99778,9,5
0.28,0.42,0.033,29,0.99205,10.7,4
0.18,0.38,0.033,28,0.98962,12.4,6
0.53,0.43,0.029,6,0.99118,12.5,8
0.28,0.43,0.03,30,0.99164,12.5,8
0.36,0.38,0.028,20,0.99274,12.1,7
0.25,0.47,0.041,95,0.99184,11.3,6
0.24,0.41,0.039,48,0.99052,12,5
0.25,0.33,0.042,29,0.99546,10.4,5
0.15,0.4,0.042,23,0.98972,12.2,7
0.28,0.3,0.039,24,0.9942,8.6,5
0.25,0.38,0.045,54,0.99572,9.1,5
0.28,0.35,0.028,35,0.99022,12.1,5
0.35,0.34,0.032,9,0.99253,12,5
0.19,0.48,0.026,23,0.99184,10.5,6
0.25,0.54,0.046,58,0.99454,10.4,5
0.35,0.51,0.029,10,0.9903,11.9,6
0.31,0.32,0.024,28,0.98906,13.7,7
0.17,0.35,0.03,33,0.99146,11.3,6
0.23,0.4,0.036,24,0.9951,10.5,6
0.31,0.32,0.024,28,0.98906,13.7,7
0.2,0.34,0.041,38,0.995,10.1,3
0.37,0.37,0.024,12,0.98876,12.3,6
0.36,0.38,0.031,20,0.98956,12,7
0.17,0.35,0.03,33,0.99146,11.3,6
0.28,0.47,0.04,61,0.99592,9.5,6
0.27,0.52,0.043,28,0.99129,11.4,6
0.25,0.45,0.045,40,0.99064,11.9,7
0.24,0.49,0.032,3,0.99368,10,6
0.24,0.49,0.032,3,0.99368,10,6
0.13,0.39,0.034,19,0.99121,11.3,7
0.78,0.5,0.045,30,0.99104,11.7,5
0.33,0.27,0.022,44,0.99221,11,7
0.34,0.4,0.033,34,0.98924,12.2,7
0.14,0.51,0.028,57,0.99176,10.7,7
0.26,0.34,0.038,25,0.99432,10.9,6
0.29,0.26,0.04,18,0.99366,10.2,6
0.25,0.45,0.045,40,0.99064,11.9,7
0.21,0.49,0.047,20,0.99178,11.1,5
0.26,0.51,0.045,26,0.99126,11.2,6
0.27,0.52,0.043,28,0.99129,11.4,6
0.25,0.49,0.047,31,0.99252,10.6,6
0.35,0.46,0.047,33,0.99709,10.3,5
0.3,0.36,0.054,31,0.99513,10.4,4
0.24,0.46,0.033,19,0.99045,11.9,6
0.23,0.39,0.036,41,0.99,11.9,7
0.23,0.34,0.043,24,0.99305,10.4,5
0.24,0.39,0.052,22,0.99888,9.2,6
0.17,0.32,0.04,37,0.99182,11.3,6
0.17,0.32,0.04,37,0.99182,11.3,6
0.21,0.37,0.034,35,0.9913,11,7
0.23,0.39,0.036,41,0.99,11.9,7
0.28,0.39,0.031,47,0.98836,12.9,7
0.19,0.37,0.027,3,0.9897,10.8,5
0.25,0.42,0.049,53,0.99586,9.1,6
0.23,0.34,0.043,24,0.99305,10.4,5
0.18,0.27,0.03,31,0.98892,12.9,6
0.18,0.22,0.037,10,0.99156,12.2,5
0.24,0.39,0.052,22,0.99888,9.2,6
0.23,0.38,0.052,41,0.99534,10.3,5
0.17,0.37,0.059,47,0.99322,11,7
0.3,0.38,0.043,10,0.99296,11,5
0.24,0.21,0.039,31,0.99098,11.7,6
0.21,0.38,0.039,37,0.98972,12,6
0.33,0.38,0.047,30,0.98964,12.7,6
0.35,0.26,0.061,59,0.99918,8.8,5
0.17,0.32,0.04,37,0.99182,11.3,6
0.25,0.35,0.034,38,0.99008,12.8,6
0.16,0.33,0.043,45,0.992,11.2,6
0.39,0.39,0.057,51,0.99851,8.9,6
0.19,0.27,0.04,52,0.99026,11.2,5
0.25,0.39,0.051,42,0.9906,11.1,6
0.22,0.43,0.042,34,0.99293,10.8,6
0.19,0.29,0.045,33,0.99658,9.3,6
0.39,0.39,0.057,51,0.99851,8.9,6
0.33,0.32,0.038,9,0.9911,12.7,7
0.17,0.5,0.045,35,0.9904,12,6
0.19,0.27,0.04,52,0.99026,11.2,5
0.23,0.36,0.039,37,0.99946,8.8,6
0.23,0.36,0.039,37,0.99946,8.8,6
0.23,0.36,0.039,37,0.99946,8.8,6
0.32,0.4,0.038,45,0.99568,10.4,6
0.23,0.36,0.039,37,0.99946,8.8,6
0.32,0.4,0.038,45,0.99568,10.4,6
0.39,0.47,0.027,12,0.9907,14,6
0.23,0.36,0.039,37,0.99946,8.8,6
0.25,1.23,0.035,51,0.99018,13.1,6
0.29,0.33,0.029,30,0.98994,12.3,6
0.4,0.38,0.03,40,0.99075,12.6,6
0.39,0.34,0.02,38,0.99212,12,7
0.17,0.42,0.033,28,0.99684,9.5,5
0.39,0.34,0.02,38,0.99212,12,7
0.36,0.37,0.019,39,0.99036,12.7,7
0.19,0.32,0.042,30,0.99456,10.5,6
0.34,0.46,0.023,6,0.98865,12.9,6
0.17,0.42,0.033,28,0.99684,9.5,5
0.39,0.34,0.02,38,0.99212,12,7
0.36,0.37,0.019,39,0.99036,12.7,7
0.3,0.36,0.024,20,0.99222,11.9,6
0.68,0.52,0.037,32,0.99022,12,6
0.34,0.37,0.031,42,0.99076,12.5,6
0.28,0.4,0.034,36,0.99144,12.1,7
0.19,0.38,0.019,22,0.98961,12.5,6
0.16,0.26,0.043,28,0.9936,9.9,6
0.17,0.46,0.036,63,0.99126,10.7,6
0.2,0.39,0.048,24,0.99044,12,6
0.33,0.36,0.042,34,0.99123,12.2,8
0.33,0.34,0.036,39,0.99123,12.4,8
0.36,0.35,0.038,37,0.9916,12.4,8
0.21,0.34,0.039,55,0.9959,10.3,6
0.2,0.39,0.048,24,0.99044,12,6
0.41,0.22,0.05,44,0.9931,10.5,5
0.15,0.35,0.051,23,0.99422,9.5,6
0.2,0.4,0.046,31,0.99194,10.5,4
0.24,0.38,0.027,31,0.98926,12.3,6
0.16,0.37,0.025,38,0.99306,11.9,6
0.12,0.33,0.038,23,0.99164,9.8,5
0.24,0.38,0.027,31,0.98926,12.3,6
0.1,0.41,0.04,17,0.98988,11.4,7
0.21,0.4,0.041,49,0.99268,11,6
0.3,0.59,0.046,10,0.99373,10.8,4
0.18,0.37,0.027,42,0.98939,12.8,7
0.17,0.36,0.055,42,0.99318,11,8
0.19,0.33,0.035,42,0.99196,10.2,5
0.28,0.3,0.026,31,0.98952,12.5,7
0.24,0.44,0.037,49,0.9911,11.6,6
0.16,0.37,0.025,38,0.99306,11.9,6
0.12,0.33,0.038,23,0.99164,9.8,5
0.16,0.32,0.036,7,0.99111,11,5
0.21,0.42,0.037,36,0.99321,10.9,6
0.22,0.38,0.044,35,0.99326,11,7
0.34,0.44,0.027,47,0.99124,12.5,6
0.22,0.38,0.044,35,0.99326,11,7
0.21,0.4,0.032,40,0.99214,12,7
0.31,0.36,0.031,46,0.9897,12.4,7
0.34,0.44,0.027,47,0.99124,12.5,6
0.42,0.34,0.022,34,0.98915,12.8,7
0.22,0.38,0.044,35,0.99326,11,7
0.28,0.34,0.035,34,0.99692,9.1,5
0.45,0.36,0.033,28,0.991,12.4,7
0.29,0.39,0.031,22,0.9913,12.9,7
0.21,0.42,0.045,24,0.99234,10.9,6
0.25,0.24,0.045,39,0.99402,10.8,5
0.21,0.34,0.04,56,0.99678,10.6,5
0.33,0.23,0.053,29,0.99458,9,5
0.3,0.44,0.043,52,0.99452,12,6
0.24,0.32,0.041,23,0.99033,11.8,5
0.18,0.45,0.041,67,0.9927,10.6,6
0.335,0.2,0.033,17,0.99002,12.3,6
0.14,0.33,0.104,20,0.99057,11.5,6
0.13,0.46,0.044,48,0.99127,11.1,5
0.33,0.23,0.053,29,0.99458,9,5
0.29,0.25,0.142,8,0.9927,9.9,4
0.35,0.31,0.036,37,0.98938,12.8,7
0.38,0.53,0.102,19,0.99001,12.9,5
0.24,0.38,0.034,8,0.99386,12.9,6
0.16,0.34,0.037,41,0.9899,12,6
0.3,0.44,0.043,52,0.99452,12,6
0.15,0.28,0.045,57,0.9913,11.2,6
0.33,0.4,0.041,35,0.98916,13.3,7
0.2,0.3,0.046,38,0.99276,9.9,6
0.27,0.37,0.055,52,0.99586,9.5,6
0.27,0.42,0.054,58,0.99556,9.4,6
0.2,0.26,0.047,42,0.99158,11,7
0.13,0.57,0.056,60,0.99548,9.4,6
0.21,0.37,0.038,27,0.99206,11.5,6
0.31,0.32,0.038,6,0.99412,12.5,5
0.2,0.29,0.035,21,0.99364,11.9,6
0.25,0.34,0.054,22,0.99338,10.4,6
0.15,0.28,0.045,57,0.9913,11.2,6
0.22,0.39,0.035,44,0.99123,12.5,6
0.23,0.35,0.039,43,0.99216,11,7
0.27,0.29,0.059,37,0.99328,9.8,5
0.34,0.24,0.034,29,0.99031,12.3,7
0.16,0.42,0.036,29,0.9908,11,6
0.3,0.42,0.036,19,0.98871,12.6,7
0.29,0.35,0.036,42,0.99119,11.6,6
0.34,0.24,0.034,29,0.99031,12.3,7
0.21,0.36,0.02,20,0.99146,13.4,7
0.27,0.29,0.059,37,0.99328,9.8,5
0.22,0.41,0.034,39,0.99245,11.5,6
0.27,0.49,0.037,46,0.99116,11.6,6
0.25,0.37,0.039,41,0.9921,11.1,7
0.23,0.35,0.039,43,0.99216,11,7
0.13,0.45,0.043,52,0.99162,11.3,6
0.24,0.37,0.043,64,0.99632,9.9,6
0.26,0.37,0.025,31,0.99082,12.6,8
0.3,0.16,0.029,37,0.9905,11.8,8
0.38,0.4,0.042,54,0.99177,11.4,5
0.19,0.31,0.045,39,0.9986,9.2,6
0.19,0.31,0.045,39,0.9986,9.2,6
0.19,0.31,0.045,39,0.9986,9.2,6
0.19,0.31,0.045,39,0.9986,9.2,6
0.19,0.31,0.045,39,0.9986,9.2,6
0.19,0.31,0.045,39,0.9986,9.2,6
0.32,0.32,0.03,24,0.98923,13,5
0.19,0.32,0.047,32,1.00014,9.3,7
0.26,0.31,0.03,36,0.99026,12.6,8
0.24,0.12,0.035,60,0.99358,9.6,6
0.215,0.23,0.041,64,0.99688,8,3
0.24,0.32,0.03,34,0.99407,11.8,6
0.23,0.2,0.043,39,0.99226,10.2,6
0.33,0.36,0.051,26,0.99097,12.7,6
0.38,0.36,0.061,42,0.9976,9.4,5
0.15,0.29,0.044,21,0.99166,10.2,5
0.32,0.34,0.044,27,0.99184,12,7
0.22,0.32,0.045,29,0.99135,11.3,7
0.23,0.32,0.038,40,0.99074,11.8,7
0.22,0.31,0.039,40,0.99193,10.9,5
0.48,0.02,0.043,32,0.99226,9.8,4
0.23,0.3,0.06,29,0.99142,12.2,8
0.16,0.25,0.057,21,0.99091,11.1,7
0.38,0.36,0.061,42,0.9976,9.4,5
0.16,0.32,0.065,23,0.99134,11.4,6
0.15,0.29,0.044,21,0.99166,10.2,5
0.32,0.3,0.051,20,0.98964,12.8,6
0.12,0.36,0.039,43,0.99229,10.1,7
0.2,0.14,0.184,35,0.99396,9.4,6
0.34,0.25,0.035,38,0.99148,12.2,6
0.21,0.31,0.046,40,0.9913,10.9,7
0.23,0.31,0.047,40,0.99126,10.9,7
0.21,0.31,0.046,40,0.9913,10.9,7
0.2,0.14,0.184,35,0.99396,9.4,6
0.28,0.42,0.044,60,0.99562,9.4,5
0.25,0.37,0.043,10,0.99128,11.4,5
0.12,0.33,0.044,21,0.98896,12.9,8
0.28,0.41,0.046,59,0.99558,9.4,5
0.17,0.35,0.04,29,0.98961,12,7
0.25,0.28,0.043,19,0.99338,10.1,6
0.28,0.41,0.046,59,0.99558,9.4,5
0.28,0.42,0.044,60,0.99562,9.4,5
0.25,0.5,0.047,54,0.99572,9.2,5
0.24,0.35,0.039,43,0.99056,11.8,6
0.32,0.32,0.029,31,0.99146,12.3,7
0.25,0.37,0.043,10,0.99128,11.4,5
0.12,0.33,0.044,21,0.98896,12.9,8
0.24,0.28,0.032,26,0.99172,12.3,6
0.22,0.34,0.032,36,0.99012,13.5,7
0.32,0.3,0.033,41,0.98912,12.8,7
0.19,0.29,0.022,33,0.98902,12.8,7
0.32,0.3,0.033,41,0.98912,12.8,7
0.24,0.29,0.037,124,0.99395,11,3
0.35,0.28,0.039,19,0.99539,10.6,6
0.46,0.27,0.039,35,0.99129,12.4,7
0.3,0.29,0.048,33,0.98956,12.9,7
0.19,0.29,0.047,67,0.9916,11.1,7
0.24,0.28,0.032,36,0.98889,12.9,7
0.145,0.33,0.042,14,0.99012,11.8,7
0.435,0.38,0.058,66,0.99833,9.1,6
0.18,0.37,0.036,19,0.98853,12.7,7
0.18,0.37,0.036,31,0.98942,12,6
0.32,0.32,0.043,32,0.99266,11.2,6
0.16,0.35,0.042,26,0.98962,12.4,7
0.21,0.28,0.047,48,0.99168,10.4,5
0.29,0.36,0.05,29,0.9968,10.4,5
0.26,0.33,0.04,15,0.98934,12.7,6
0.26,0.3,0.039,30,0.98995,12.5,7
0.17,0.31,0.037,15,0.991,12,6
0.17,0.3,0.047,13,0.99152,11.6,6
0.25,0.28,0.035,42,0.99048,12.6,7
0.17,0.28,0.042,62,0.99204,10.2,5
0.17,0.36,0.036,11,0.99202,10.4,7
0.24,0.29,0.038,18,0.9906,11.5,5
0.21,0.34,0.049,36,0.99091,11,6
0.23,0.33,0.048,45,0.99472,10.1,6
0.23,0.32,0.046,47,0.99452,10.5,6
0.22,0.28,0.059,29,0.99177,12.1,7
0.165,0.22,0.047,42,0.9934,9.9,6
0.425,0.25,0.034,23,0.99082,11.4,6
0.38,0.29,0.048,52,0.99784,9.5,6
0.38,0.29,0.048,52,0.99784,9.5,6
0.38,0.29,0.048,52,0.99784,9.5,6
0.27,0.28,0.046,6,0.99665,10.9,6
0.17,0.27,0.05,23,0.99422,9.5,6
0.3,0.31,0.048,19,0.98999,12.6,6
0.17,0.27,0.05,23,0.99422,9.5,6
0.26,0.32,0.059,34,0.99254,11.1,5
0.36,0.28,0.048,51,0.99782,9.5,7
0.38,0.29,0.048,52,0.99784,9.5,6
0.18,0.24,0.058,64,0.9952,10.6,6
0.18,0.24,0.057,64,0.99519,10.6,6
0.16,0.21,0.055,43,0.99384,10.8,6
0.27,0.28,0.046,6,0.99665,10.9,6
0.17,0.27,0.047,26,0.99596,9.9,6
0.22,0.28,0.06,41,0.9935,11.3,6
0.22,0.28,0.034,47,0.98862,12.6,6
0.36,0.28,0.034,29,0.99151,12.5,6
0.43,0.28,0.032,31,0.9922,12.4,6
0.2,0.28,0.038,29,0.99426,11.8,7
0.32,0.23,0.026,26,0.99168,12.2,6
